th,imrep_portion_frequency,mixcr_portion_frequency
0.1,1.0,0.7619938444786079
0.09994997498749375,1.0,0.7619938444786079
0.0998999499749875,1.0,0.7619938444786079
0.09984992496248124,1.0,0.7619938444786079
0.099799899949975,1.0,0.7619938444786079
0.09974987493746874,1.0,0.7619938444786079
0.09969984992496249,1.0,0.7619938444786079
0.09964982491245623,1.0,0.7619938444786079
0.09959979989994998,1.0,0.7619938444786079
0.09954977488744372,1.0,0.7619938444786079
0.09949974987493747,1.0,0.7619938444786079
0.09944972486243123,1.0,0.7619938444786079
0.09939969984992497,1.0,0.7619938444786079
0.09934967483741872,1.0,0.7619938444786079
0.09929964982491246,1.0,0.7619938444786079
0.0992496248124062,1.0,0.7619938444786079
0.09919959979989995,1.0,0.7619938444786079
0.0991495747873937,1.0,0.7619938444786079
0.09909954977488745,1.0,0.7619938444786079
0.0990495247623812,1.0,0.7619938444786079
0.09899949974987494,1.0,0.7619938444786079
0.09894947473736869,1.0,0.7619938444786079
0.09889944972486243,1.0,0.7619938444786079
0.09884942471235618,1.0,0.7619938444786079
0.09879939969984992,1.0,0.7619938444786079
0.09874937468734368,1.0,0.7619938444786079
0.09869934967483743,1.0,0.7619938444786079
0.09864932466233117,1.0,0.7619938444786079
0.09859929964982492,1.0,0.7619938444786079
0.09854927463731866,1.0,0.7619938444786079
0.09849924962481241,1.0,0.7619938444786079
0.09844922461230615,1.0,0.7619938444786079
0.09839919959979991,1.0,0.7619938444786079
0.09834917458729366,1.0,0.7619938444786079
0.0982991495747874,1.0,0.7619938444786079
0.09824912456228115,1.0,0.7619938444786079
0.09819909954977489,1.0,0.7619938444786079
0.09814907453726864,1.0,0.7619938444786079
0.09809904952476238,1.0,0.7619938444786079
0.09804902451225614,1.0,0.7619938444786079
0.09799899949974988,1.0,0.7619938444786079
0.09794897448724363,1.0,0.7619938444786079
0.09789894947473737,1.0,0.7619938444786079
0.09784892446223112,1.0,0.7619938444786079
0.09779889944972486,1.0,0.7619938444786079
0.09774887443721861,1.0,0.7619938444786079
0.09769884942471237,1.0,0.7619938444786079
0.09764882441220611,1.0,0.7619938444786079
0.09759879939969986,1.0,0.7619938444786079
0.0975487743871936,1.0,0.7619938444786079
0.09749874937468735,1.0,0.7619938444786079
0.09744872436218109,1.0,0.7619938444786079
0.09739869934967485,1.0,0.7619938444786079
0.0973486743371686,1.0,0.7619938444786079
0.09729864932466234,1.0,0.7619938444786079
0.09724862431215608,1.0,0.7619938444786079
0.09719859929964983,1.0,0.7619938444786079
0.09714857428714357,1.0,0.7619938444786079
0.09709854927463732,1.0,0.7619938444786079
0.09704852426213106,1.0,0.7619938444786079
0.09699849924962482,1.0,0.7619938444786079
0.09694847423711857,1.0,0.7619938444786079
0.09689844922461231,1.0,0.7619938444786079
0.09684842421210606,1.0,0.7619938444786079
0.0967983991995998,1.0,0.7619938444786079
0.09674837418709355,1.0,0.7619938444786079
0.0966983491745873,1.0,0.7619938444786079
0.09664832416208105,1.0,0.7619938444786079
0.0965982991495748,1.0,0.7619938444786079
0.09654827413706854,1.0,0.7619938444786079
0.09649824912456229,1.0,0.7619938444786079
0.09644822411205603,1.0,0.7619938444786079
0.09639819909954978,1.0,0.7619938444786079
0.09634817408704352,1.0,0.7619938444786079
0.09629814907453728,1.0,0.7619938444786079
0.09624812406203102,1.0,0.7619938444786079
0.09619809904952477,1.0,0.7619938444786079
0.09614807403701851,1.0,0.7619938444786079
0.09609804902451226,1.0,0.7619938444786079
0.096048024012006,1.0,0.7619938444786079
0.09599799899949976,1.0,0.7619938444786079
0.0959479739869935,1.0,0.7619938444786079
0.09589794897448725,1.0,0.7619938444786079
0.095847923961981,1.0,0.7619938444786079
0.09579789894947474,1.0,0.7619938444786079
0.09574787393696849,1.0,0.7619938444786079
0.09569784892446223,1.0,0.7619938444786079
0.09564782391195599,1.0,0.7619938444786079
0.09559779889944973,1.0,0.7619938444786079
0.09554777388694348,1.0,0.7619938444786079
0.09549774887443722,1.0,0.7619938444786079
0.09544772386193097,1.0,0.7619938444786079
0.09539769884942471,1.0,0.7619938444786079
0.09534767383691846,1.0,0.7619938444786079
0.09529764882441222,1.0,0.7619938444786079
0.09524762381190596,1.0,0.7619938444786079
0.09519759879939971,1.0,0.7619938444786079
0.09514757378689345,1.0,0.7619938444786079
0.0950975487743872,1.0,0.7619938444786079
0.09504752376188094,1.0,0.7619938444786079
0.09499749874937469,1.0,0.7619938444786079
0.09494747373686845,1.0,0.7619938444786079
0.09489744872436219,1.0,0.7619938444786079
0.09484742371185594,1.0,0.7619938444786079
0.09479739869934968,1.0,0.7619938444786079
0.09474737368684343,1.0,0.7619938444786079
0.09469734867433717,1.0,0.7619938444786079
0.09464732366183091,1.0,0.7619938444786079
0.09459729864932467,1.0,0.7619938444786079
0.09454727363681842,1.0,0.7619938444786079
0.09449724862431216,1.0,0.7619938444786079
0.09444722361180591,1.0,0.7619938444786079
0.09439719859929965,1.0,0.7619938444786079
0.0943471735867934,1.0,0.7619938444786079
0.09429714857428714,1.0,0.7619938444786079
0.0942471235617809,1.0,0.7619938444786079
0.09419709854927465,1.0,0.7619938444786079
0.09414707353676839,1.0,0.7619938444786079
0.09409704852426214,1.0,0.7619938444786079
0.09404702351175588,1.0,0.7619938444786079
0.09399699849924963,1.0,0.7619938444786079
0.09394697348674337,1.0,0.7619938444786079
0.09389694847423713,1.0,0.7619938444786079
0.09384692346173087,1.0,0.7619938444786079
0.09379689844922462,1.0,0.7619938444786079
0.09374687343671836,1.0,0.7619938444786079
0.09369684842421211,1.0,0.7619938444786079
0.09364682341170585,1.0,0.7619938444786079
0.0935967983991996,1.0,0.7619938444786079
0.09354677338669336,1.0,0.7619938444786079
0.0934967483741871,1.0,0.7619938444786079
0.09344672336168085,1.0,0.7619938444786079
0.09339669834917459,1.0,0.7619938444786079
0.09334667333666834,1.0,0.7619938444786079
0.09329664832416208,1.0,0.7619938444786079
0.09324662331165583,1.0,0.7619938444786079
0.09319659829914959,1.0,0.7619938444786079
0.09314657328664333,1.0,0.7619938444786079
0.09309654827413708,1.0,0.7619938444786079
0.09304652326163082,1.0,0.7619938444786079
0.09299649824912457,1.0,0.7619938444786079
0.09294647323661831,1.0,0.7619938444786079
0.09289644822411205,1.0,0.7619938444786079
0.09284642321160581,1.0,0.7619938444786079
0.09279639819909956,1.0,0.7619938444786079
0.0927463731865933,1.0,0.7619938444786079
0.09269634817408705,1.0,0.7619938444786079
0.09264632316158079,1.0,0.7619938444786079
0.09259629814907454,1.0,0.7619938444786079
0.09254627313656828,1.0,0.7619938444786079
0.09249624812406204,1.0,0.7619938444786079
0.09244622311155579,1.0,0.7619938444786079
0.09239619809904953,1.0,0.7619938444786079
0.09234617308654328,1.0,0.7619938444786079
0.09229614807403702,1.0,0.7619938444786079
0.09224612306153077,1.0,0.7619938444786079
0.09219609804902451,1.0,0.7619938444786079
0.09214607303651827,1.0,0.7619938444786079
0.09209604802401201,1.0,0.7619938444786079
0.09204602301150576,1.0,0.7619938444786079
0.0919959979989995,1.0,0.7619938444786079
0.09194597298649325,1.0,0.7619938444786079
0.091895947973987,1.0,0.7619938444786079
0.09184592296148075,1.0,0.7619938444786079
0.0917958979489745,1.0,0.7619938444786079
0.09174587293646824,1.0,0.7619938444786079
0.09169584792396199,1.0,0.7619938444786079
0.09164582291145573,1.0,0.7619938444786079
0.09159579789894948,1.0,0.7619938444786079
0.09154577288644322,1.0,0.7619938444786079
0.09149574787393697,1.0,0.7619938444786079
0.09144572286143073,1.0,0.7619938444786079
0.09139569784892447,1.0,0.7619938444786079
0.09134567283641822,1.0,0.7619938444786079
0.09129564782391196,1.0,0.7619938444786079
0.0912456228114057,1.0,0.7619938444786079
0.09119559779889945,1.0,0.7619938444786079
0.09114557278639321,1.0,0.7619938444786079
0.09109554777388695,1.0,0.7619938444786079
0.0910455227613807,1.0,0.7619938444786079
0.09099549774887444,1.0,0.7619938444786079
0.09094547273636819,1.0,0.7619938444786079
0.09089544772386193,1.0,0.7619938444786079
0.09084542271135568,1.0,0.7619938444786079
0.09079539769884942,1.0,0.7619938444786079
0.09074537268634318,1.0,0.7619938444786079
0.09069534767383693,1.0,0.7619938444786079
0.09064532266133067,1.0,0.7619938444786079
0.09059529764882442,1.0,0.7619938444786079
0.09054527263631816,1.0,0.7619938444786079
0.0904952476238119,1.0,0.7619938444786079
0.09044522261130566,1.0,0.7619938444786079
0.09039519759879941,1.0,0.7619938444786079
0.09034517258629315,1.0,0.7619938444786079
0.0902951475737869,1.0,0.7619938444786079
0.09024512256128064,1.0,0.7619938444786079
0.09019509754877439,1.0,0.7619938444786079
0.09014507253626813,1.0,0.7619938444786079
0.09009504752376188,1.0,0.7619938444786079
0.09004502251125564,1.0,0.7619938444786079
0.08999499749874938,1.0,0.7619938444786079
0.08994497248624313,1.0,0.7619938444786079
0.08989494747373687,1.0,0.7619938444786079
0.08984492246123062,1.0,0.7619938444786079
0.08979489744872436,1.0,0.7619938444786079
0.08974487243621812,1.0,0.7619938444786079
0.08969484742371187,1.0,0.7619938444786079
0.08964482241120561,1.0,0.7619938444786079
0.08959479739869936,1.0,0.7619938444786079
0.0895447723861931,1.0,0.7619938444786079
0.08949474737368684,1.0,0.7619938444786079
0.08944472236118059,1.0,0.7619938444786079
0.08939469734867433,1.0,0.7619938444786079
0.0893446723361681,1.0,0.7619938444786079
0.08929464732366184,1.0,0.7619938444786079
0.08924462231115558,1.0,0.7619938444786079
0.08919459729864933,1.0,0.7619938444786079
0.08914457228614307,1.0,0.7619938444786079
0.08909454727363682,1.0,0.7619938444786079
0.08904452226113058,1.0,0.7619938444786079
0.08899449724862432,1.0,0.7619938444786079
0.08894447223611807,1.0,0.7619938444786079
0.08889444722361181,1.0,0.7619938444786079
0.08884442221110556,1.0,0.7619938444786079
0.0887943971985993,1.0,0.7619938444786079
0.08874437218609305,1.0,0.7619938444786079
0.08869434717358679,1.0,0.7619938444786079
0.08864432216108055,1.0,0.7619938444786079
0.0885942971485743,1.0,0.7619938444786079
0.08854427213606804,1.0,0.7619938444786079
0.08849424712356178,1.0,0.7619938444786079
0.08844422211105553,1.0,0.7619938444786079
0.08839419709854927,1.0,0.7619938444786079
0.08834417208604303,1.0,0.7619938444786079
0.08829414707353678,1.0,0.7619938444786079
0.08824412206103052,1.0,0.7619938444786079
0.08819409704852427,1.0,0.7619938444786079
0.08814407203601801,1.0,0.7619938444786079
0.08809404702351176,1.0,0.7619938444786079
0.0880440220110055,1.0,0.7619938444786079
0.08799399699849926,1.0,0.7619938444786079
0.087943971985993,1.0,0.7619938444786079
0.08789394697348675,1.0,0.7619938444786079
0.0878439219609805,1.0,0.7619938444786079
0.08779389694847424,1.0,0.7619938444786079
0.08774387193596798,1.0,0.7619938444786079
0.08769384692346173,1.0,0.7619938444786079
0.08764382191095549,1.0,0.7619938444786079
0.08759379689844923,1.0,0.7619938444786079
0.08754377188594298,1.0,0.7619938444786079
0.08749374687343672,1.0,0.7619938444786079
0.08744372186093047,1.0,0.7619938444786079
0.08739369684842421,1.0,0.7619938444786079
0.08734367183591796,1.0,0.7619938444786079
0.08729364682341172,1.0,0.7619938444786079
0.08724362181090546,1.0,0.7619938444786079
0.0871935967983992,1.0,0.7619938444786079
0.08714357178589295,1.0,0.7619938444786079
0.0870935467733867,1.0,0.7619938444786079
0.08704352176088044,1.0,0.7619938444786079
0.0869934967483742,1.0,0.7619938444786079
0.08694347173586794,1.0,0.7619938444786079
0.08689344672336169,1.0,0.7619938444786079
